197.22,232.72,208.28,214.75,205.18,227.40,232.31,212.89,226.66,193.38,211.82,225.66,220.59,221.87,217.93,211.06,216.50,218.72,213.59,204.85,226.52,199.29,212.86,209.90,209.02,219.25,214.75,235.65,207.58,233.98,208.12,204.46,244.51,248.38,222.43,234.50,230.45,216.32,217.32,212.00,214.71,209.18,222.75,219.39,235.22,225.34,203.49,218.32,228.41,240.56,223.82,201.66,224.18,219.40,230.19,213.15,231.26,224.46,208.92,228.96,208.69,218.05,214.54,234.54,224.84,238.99,219.61,225.95,246.29,204.11,223.22,244.12,220.86,197.98,228.77,219.31,228.58,230.01,217.11,231.21,220.61,212.63,219.40,209.73,210.58,224.48,220.52,221.74,218.77,224.35,216.81,219.91,224.25,210.32,217.64,215.33,224.10,208.73,234.22,228.13,204.18,219.27,245.46,236.88,217.15,240.04,234.21,221.12,230.47,205.89,214.03,213.90,218.35,224.49,234.34,232.78,211.36,225.39,216.93,218.00,238.63,215.46,198.92,227.68,234.83,234.63,221.16,241.63,229.94,225.67,230.68,221.07,205.16,232.40,217.57,219.02,207.01,210.45,230.79,209.18,211.16,215.52,223.25,200.01,224.50,222.94,241.12,217.90,227.82,228.14,197.72,225.47,218.53,222.33,218.63,227.00,211.29,235.79,211.12,217.35,220.87,218.28,209.30,244.03,232.09,215.46,221.41,221.25,212.65,217.93,227.67,216.04,221.61,227.55,218.13,202.59,212.96,228.72,218.65,196.97,227.67,211.48,204.17,206.14,211.68,211.54,222.37,220.01,211.70,217.74,211.31,227.20,229.17,223.05,218.56,216.60,198.61,213.59,205.53,239.42,219.17,225.26,228.39,225.36,220.51,232.44,217.07,213.37,224.24,223.61,225.65,223.06,234.20,237.65,222.94,213.76,223.43,221.89,214.16,231.21,215.80,233.66
223.54,216.75,222.90,211.37,205.05,218.25,214.97,215.85,219.33,221.00,220.36,218.90,224.43,222.81,215.80,220.99,221.46,219.06,226.82,245.02,214.33,218.29,222.49,197.66,215.23,209.24,213.79,214.23,199.72,207.51,225.75,210.32,229.98,223.42,230.29,235.98,217.84,234.25,233.57,212.98,207.45,206.85,209.36,224.66,235.20,218.37,212.19,214.99,210.36,211.76,216.33,211.69,223.52,232.51,217.87,217.11,230.95,226.11,208.50,225.98,206.87,207.26,224.76,208.38,215.19,219.63,222.61,219.02,239.64,210.09,230.23,227.44,229.94,217.94,217.55,226.60,228.14,226.96,216.65,219.78,231.69,219.50,222.86,215.83,224.92,225.58,216.03,218.38,226.76,217.24,215.34,200.59,230.10,220.24,202.34,235.72,214.07,213.62,216.51,229.72,235.92,223.98,209.81,229.21,214.80,218.86,222.57,221.14,214.16,224.33,206.37,225.55,227.83,199.62,222.52,200.85,217.18,234.25,214.77,214.59,223.66,203.04,233.62,212.82,219.44,209.24,231.30,224.00,219.11,233.43,212.81,211.48,227.16,225.48,204.70,234.80,229.79,193.94,225.24,235.54,220.68,205.06,221.88,218.43,219.02,209.46,209.62,217.64,216.40,209.37,230.91,207.27,226.38,232.23,210.33,215.32,202.15,215.24,208.47,214.22,219.08,197.12,219.73,216.36,220.99,229.11,225.70,226.34,216.04,221.36,215.81,232.89,222.51,204.94,211.16,224.37,217.21,216.52,223.57,210.75,227.45,228.11,235.09,205.89,203.08,209.84,230.01,223.96,206.00,231.96,225.34,223.06,236.80,230.80,224.40,205.10,214.06,229.66,224.17,227.23,214.91,205.41,229.54,231.52,222.56,224.96,222.73,223.83,232.64,193.38,208.35,224.21,220.16,221.58,215.54,193.42,218.06,214.03,227.10,222.88,216.35,202.25
203.63,217.19,224.90,223.17,221.61,230.60,226.72,216.15,218.69,223.79,222.85,222.86,214.16,229.33,220.66,211.80,208.92,222.54,196.77,208.95,229.23,197.77,216.28,216.72,214.99,235.13,205.33,205.03,212.98,230.52,230.89,217.29,232.87,214.23,218.37,208.95,233.14,227.38,229.15,231.61,235.06,205.91,205.88,212.17,238.31,218.08,227.09,208.88,209.53,218.75,207.63,226.21,225.51,213.97,222.45,209.35,219.82,215.08,227.32,230.28,216.12,213.04,203.65,220.92,228.45,203.30,224.49,209.91,230.53,226.28,216.10,212.30,229.07,226.52,211.10,229.65,227.21,219.45,220.93,203.61,204.77,211.83,205.70,212.02,220.66,206.64,213.93,213.62,226.91,211.42,221.06,207.31,219.93,236.39,207.86,223.59,206.77,205.42,206.10,242.40,221.54,204.56,209.88,220.72,199.08,228.44,228.21,206.50,230.72,223.65,241.04,206.23,224.98,232.03,207.13,243.40,220.91,225.75,207.83,232.34,216.57,203.71,212.28,221.25,235.63,237.85,204.04,199.46,213.96,217.91,226.14,217.04,216.41,223.07,242.97,218.30,200.52,204.82,217.95,216.86,218.37,200.90,202.47,233.01,217.68,216.63,244.09,230.80,211.57,224.32,214.35,215.19,222.27,211.61,228.31,228.69,221.43,224.00,233.00,219.50,209.80,214.93,227.23,211.92,226.72,204.18,208.08,237.29,223.04,228.64,220.03,218.92,230.35,222.60,221.33,220.38,217.46,207.10,234.17,222.75,224.53,226.53,215.84,198.99,206.27,204.30,208.04,202.85,223.99,199.05,225.67,219.83,220.41,227.21,202.30,229.82,216.53,237.49,222.97,198.60,238.59,214.60,200.23,210.35,233.17,221.83,212.59,201.21,234.91,238.47,219.79,211.85,211.64,217.60,212.29,226.91,221.25,218.97,216.42,236.23,243.50,208.35
211.47,212.81,217.34,221.80,212.43,211.53,216.28,214.19,215.73,242.53,204.44,212.37,217.08,196.90,235.07,223.50,213.58,214.40,221.76,211.50,232.73,219.12,213.24,198.35,228.39,226.18,232.77,237.50,207.39,219.01,216.46,222.94,236.61,244.70,216.60,223.13,216.49,228.47,212.02,228.97,211.44,214.06,224.94,227.57,219.64,221.94,223.54,216.34,206.75,209.70,232.20,218.94,215.94,207.64,240.71,222.60,208.38,219.93,230.10,236.06,224.03,229.42,203.75,220.14,216.27,230.27,223.17,220.48,224.31,198.64,222.79,220.41,208.38,218.20,224.78,223.90,230.52,243.14,234.54,215.20,219.45,232.42,217.91,219.26,225.12,226.86,217.16,224.15,237.43,216.58,219.47,195.31,226.89,234.32,214.25,211.97,208.01,212.67,218.95,208.94,206.34,206.91,215.84,234.36,218.36,230.52,229.01,197.84,226.26,209.13,209.77,234.74,232.00,229.28,222.44,228.95,211.70,226.21,211.28,216.16,222.42,214.72,220.76,226.97,230.04,217.31,206.96,210.57,249.07,211.15,238.18,218.70,212.51,242.19,221.93,228.61,214.12,221.07,223.14,225.25,204.33,226.46,228.49,228.33,225.14,225.96,202.71,222.78,231.47,227.60,236.47,206.69,229.80,241.94,224.44,207.08,225.24,227.37,235.68,212.46,217.47,231.97,229.26,227.85,235.80,221.26,215.23,245.72,232.68,195.17,231.41,222.42,238.99,221.48,212.82,227.08,222.90,236.50,214.62,241.63,219.93,228.91,215.19,213.22,228.75,236.49,211.82,247.26,223.70,204.02,191.60,226.52,207.20,216.30,240.17,215.24,229.67,222.56,218.70,237.08,225.50,218.86,227.66,211.00,216.23,225.59,215.93,235.34,212.38,225.89,225.07,222.02,212.61,218.72,223.33,201.69,222.02,224.53,221.45,212.44,225.91,218.17
219.50,212.62,217.83,240.24,230.48,220.38,218.28,226.50,215.95,224.80,230.38,215.20,209.35,218.59,217.07,237.82,225.24,208.68,210.86,215.63,199.44,227.29,222.27,207.79,241.94,224.65,207.92,218.25,227.03,231.01,219.67,215.91,224.39,222.68,213.58,210.48,233.83,211.02,224.76,232.97,211.87,230.26,227.04,211.33,217.12,218.02,222.00,222.00,203.53,204.83,217.79,209.76,226.25,228.11,226.49,229.34,217.56,218.68,219.92,223.27,223.51,225.77,208.56,225.06,227.53,223.33,235.96,231.93,232.68,229.97,225.11,223.78,227.77,214.95,226.49,213.05,215.08,219.76,232.76,215.49,222.03,231.34,213.30,227.85,219.93,226.97,212.62,199.24,216.16,223.96,210.84,223.58,234.00,225.07,225.30,209.93,230.26,221.80,212.59,209.05,216.25,213.47,202.66,228.60,200.61,211.64,232.23,205.76,203.73,226.92,209.54,218.52,214.17,223.61,236.20,222.77,212.02,217.19,210.26,219.80,225.49,219.11,198.45,216.88,214.52,219.97,209.73,217.11,245.91,213.47,214.00,204.91,231.41,217.45,223.21,246.16,218.45,222.21,236.15,232.59,222.57,224.73,236.27,246.89,212.98,232.66,197.43,218.73,207.86,219.85,207.67,227.82,221.81,226.76,225.48,216.91,212.48,226.55,211.12,222.50,226.94,222.02,222.85,235.20,213.83,218.55,226.16,223.55,216.85,218.77,218.46,218.36,232.88,235.10,223.49,203.34,225.35,205.72,206.29,221.29,233.25,236.80,214.37,220.95,238.64,228.60,209.17,219.21,217.64,222.73,222.83,208.08,199.48,225.45,219.11,239.41,229.85,227.63,209.46,221.88,206.83,210.28,192.60,230.12,227.09,229.87,220.56,220.31,219.90,215.04,231.19,224.22,205.17,217.59,210.18,225.48,226.52,217.70,205.50,247.37,201.23,202.46
216.47,218.57,187.58,230.63,226.14,217.41,216.63,226.41,207.43,226.71,227.90,216.92,215.45,222.74,223.54,193.82,208.20,242.24,231.08,201.59,216.56,208.92,220.15,227.41,217.79,206.08,218.49,224.10,226.52,205.24,206.00,218.55,216.28,213.43,212.79,226.50,235.12,215.30,215.20,222.02,223.09,238.92,223.42,221.78,215.99,232.19,196.80,229.51,218.08,198.67,216.56,225.00,222.54,216.18,213.41,205.62,225.79,202.97,211.40,224.27,216.08,213.16,219.92,217.90,221.38,213.61,234.14,210.91,214.28,214.56,202.26,222.51,220.75,206.51,236.90,227.09,222.75,232.00,221.04,209.16,210.46,216.92,209.45,231.39,204.66,215.72,208.52,228.79,219.12,225.75,229.44,210.72,208.98,230.65,202.84,213.16,202.71,221.55,231.38,227.21,204.41,207.90,217.95,233.12,216.58,234.84,218.55,211.37,226.83,210.20,243.92,220.40,217.65,192.45,218.01,219.42,229.38,212.28,240.57,220.61,220.33,231.95,230.43,213.87,209.72,196.42,225.38,226.32,213.80,201.61,227.67,207.84,211.98,222.43,219.39,214.98,211.33,214.16,216.11,210.58,203.22,206.82,208.88,218.32,227.73,212.58,214.35,223.03,240.92,222.31,208.74,211.63,230.25,215.36,230.17,215.93,221.27,221.20,220.68,224.18,218.66,206.36,231.94,204.66,218.92,223.85,240.50,221.37,236.66,222.21,217.02,222.60,224.58,222.80,211.58,220.92,231.15,229.69,225.58,237.06,217.06,214.47,216.38,210.53,222.72,218.47,203.83,225.19,225.56,209.69,215.93,217.26,210.86,208.37,226.49,223.54,215.71,218.74,223.10,231.57,234.76,217.27,206.57,213.88,205.62,213.83,228.93,229.88,224.08,198.87,223.33,217.08,209.81,217.48,225.72,224.20,213.45,220.00,205.67,218.92,208.01,221.89
219.08,214.81,215.00,212.01,231.05,216.57,217.93,220.19,225.45,222.63,217.02,211.39,216.71,213.81,209.41,207.13,207.68,229.95,229.86,237.41,215.60,220.52,208.32,228.74,237.17,211.15,219.56,227.63,221.16,215.28,221.52,213.52,205.93,239.11,228.00,225.43,219.74,213.88,217.10,210.54,207.91,209.80,219.64,229.81,207.99,228.95,219.28,223.41,212.35,228.27,211.12,219.69,201.07,245.86,242.04,220.70,199.47,207.09,192.41,220.56,225.35,212.36,214.37,214.32,221.35,216.29,226.74,208.05,209.14,208.12,220.07,213.99,233.14,238.36,216.73,207.26,217.50,211.22,201.68,216.86,220.42,232.36,201.37,206.99,212.30,225.31,216.46,214.96,214.71,215.92,230.41,219.04,207.24,228.71,191.56,224.59,211.22,219.74,223.05,227.23,217.39,214.66,230.29,217.72,225.90,217.51,214.64,233.65,233.09,232.23,233.74,222.06,222.13,212.81,219.50,212.38,233.86,203.81,226.26,217.91,228.71,228.57,231.64,227.03,219.89,193.92,216.41,215.42,217.84,216.29,221.82,228.39,216.96,224.55,221.12,206.90,226.29,218.80,229.94,222.57,224.63,223.54,225.22,215.83,216.72,208.24,202.40,214.34,207.58,227.99,241.01,228.39,216.62,236.26,227.99,213.11,202.87,214.54,227.48,229.97,207.86,205.79,223.77,221.86,197.11,235.37,218.97,223.91,227.41,210.18,220.68,208.36,229.90,227.73,212.49,208.25,219.09,226.43,232.41,221.78,211.94,213.26,232.37,214.51,232.56,221.58,218.52,213.43,206.35,219.01,224.82,229.87,224.30,224.73,214.48,223.77,209.82,214.21,213.27,216.63,219.35,210.35,229.28,205.36,219.97,225.00,232.14,221.54,194.36,216.89,219.67,240.15,213.67,202.09,212.36,206.45,213.43,222.88,247.92,213.40,203.67,221.09
213.19,214.17,218.52,224.36,218.27,231.98,217.77,223.36,220.35,215.22,222.54,234.89,232.92,224.19,227.28,215.56,209.83,218.14,236.66,223.69,209.15,222.34,221.67,220.23,208.87,228.37,216.52,209.37,225.02,219.41,219.34,222.83,214.94,216.70,204.70,209.50,212.32,231.74,215.26,233.46,215.59,226.46,229.26,209.65,207.58,208.91,219.17,223.34,216.68,207.12,212.52,212.46,206.25,228.93,214.69,218.89,227.62,217.98,241.15,216.38,217.97,228.42,213.39,222.05,237.83,215.50,214.68,207.40,220.10,201.92,236.18,232.14,230.64,215.68,212.46,220.60,206.96,226.33,211.89,217.55,223.12,220.20,220.29,232.48,216.33,201.94,217.23,229.94,221.60,229.34,218.00,212.03,218.85,232.34,221.67,220.91,222.01,212.96,233.58,206.25,201.75,203.79,208.16,228.75,214.64,214.45,221.95,229.90,209.59,232.76,224.35,231.20,209.79,220.09,229.67,233.99,217.12,206.84,206.81,218.16,216.32,217.02,222.24,230.83,219.53,212.80,213.35,226.74,224.90,219.47,225.84,223.92,214.27,232.75,205.10,205.49,213.99,205.54,225.37,216.15,224.34,194.56,220.13,210.87,220.49,234.49,220.41,218.91,222.43,219.81,227.22,230.76,200.35,224.87,239.57,221.47,221.31,200.64,223.66,221.25,215.12,231.11,224.31,220.87,215.10,211.89,222.32,214.87,217.80,218.39,206.38,214.91,215.66,218.41,226.65,236.19,225.08,220.62,228.09,231.29,222.65,213.36,219.33,213.68,224.76,242.94,223.92,211.95,216.23,228.23,212.63,217.52,218.94,222.69,239.92,229.17,219.83,216.61,220.81,227.17,207.92,210.46,203.06,227.69,234.24,217.68,207.49,215.73,215.46,209.28,226.45,219.77,229.70,238.40,217.61,221.75,245.24,250.23,225.37,202.17,231.85,207.25
224.04,235.71,207.99,210.56,215.37,226.10,214.52,219.24,218.66,219.09,214.01,209.03,234.69,233.70,216.38,223.64,238.54,217.21,206.28,231.49,219.09,223.39,218.96,222.16,187.09,210.23,227.58,221.40,207.83,212.49,226.13,221.71,219.95,228.22,210.05,230.12,217.72,223.93,230.42,222.23,227.88,207.55,209.37,218.57,220.95,200.10,215.53,234.99,233.59,234.87,226.75,207.34,224.08,231.02,221.88,223.98,218.20,200.82,208.12,226.53,206.74,211.34,223.76,223.58,231.15,230.74,216.20,217.93,223.86,218.84,233.99,231.61,227.76,230.63,213.49,237.23,216.95,224.21,202.39,230.08,205.41,209.71,206.78,237.46,223.90,226.31,222.88,221.86,218.93,229.95,214.17,234.16,204.51,214.42,223.17,203.93,221.16,212.83,219.09,212.83,221.60,223.78,206.97,214.72,231.84,203.89,204.76,218.96,220.35,225.85,216.57,218.84,207.93,191.49,224.11,219.62,233.19,233.93,204.17,204.72,225.07,213.90,214.54,219.83,216.87,232.70,217.47,222.95,212.38,209.69,214.71,216.33,231.25,234.41,222.40,208.49,218.10,219.64,216.27,222.38,216.06,226.49,220.94,235.98,225.32,218.59,218.42,215.01,210.08,226.89,223.38,223.18,229.58,223.67,216.09,228.45,221.15,203.38,223.06,201.23,225.75,222.61,204.96,243.63,219.83,221.26,218.66,220.15,220.35,227.22,213.06,231.28,214.12,245.69,216.82,224.64,225.86,204.15,213.86,224.96,213.38,221.37,223.36,236.47,215.86,223.87,211.51,232.07,220.07,199.04,194.69,210.70,213.85,219.08,214.53,217.79,217.37,219.35,218.94,233.37,219.32,223.86,236.78,225.48,238.59,217.43,213.69,217.72,219.63,235.16,215.90,226.73,211.23,208.70,223.43,219.87,225.55,206.45,219.14,200.32,211.01,235.25
217.24,210.34,216.34,232.05,221.63,215.87,219.96,224.06,227.63,221.57,231.15,220.37,217.46,219.17,204.98,227.85,226.73,213.71,203.81,213.07,221.43,214.97,212.59,237.17,214.80,218.41,231.56,225.48,227.38,234.60,217.30,217.77,223.72,217.98,220.58,215.00,221.43,200.93,224.23,203.96,217.30,230.31,214.76,222.31,223.33,211.03,210.51,206.46,235.23,234.47,209.75,235.47,202.25,244.95,217.49,203.52,226.30,213.89,215.67,214.09,216.07,207.51,204.39,211.81,213.06,228.71,221.73,204.61,227.37,229.74,223.01,208.63,215.93,232.47,223.98,224.27,215.24,224.71,226.36,230.06,221.04,218.99,234.34,215.67,216.10,212.84,211.06,204.77,216.15,205.87,199.54,227.20,234.97,233.94,214.86,222.99,198.75,213.15,226.23,220.22,213.43,210.05,224.35,240.51,213.77,209.15,212.54,219.06,226.19,235.00,228.11,214.26,228.23,231.28,219.50,219.91,208.46,213.61,206.11,215.05,212.17,224.31,211.91,225.42,215.25,221.07,210.80,211.74,218.18,218.05,217.04,219.33,238.32,226.65,199.55,238.38,215.98,222.05,213.70,225.24,220.04,227.22,218.38,215.76,228.65,240.08,217.02,226.96,209.55,231.67,223.09,221.61,219.95,237.96,222.47,220.57,218.21,225.58,213.49,206.90,214.90,226.01,215.69,209.78,216.20,211.68,224.68,214.31,218.75,213.93,209.66,220.09,199.16,193.76,222.24,226.42,227.14,234.50,227.70,203.72,243.90,215.51,218.91,211.26,210.85,216.83,226.30,218.34,210.96,222.87,214.63,218.32,213.96,213.94,213.82,225.65,209.75,235.39,212.31,218.77,198.58,214.56,210.81,209.93,216.27,207.45,235.48,203.14,226.18,218.68,224.01,212.00,222.70,222.82,213.47,203.02,212.25,216.98,237.69,205.87,212.11,222.68
