137.84,71.82,176.71,-156.60,-14.67,155.49,46.32,146.90,-212.64,36.42,211.01,196.36,219.82,176.31,216.87,-209.54,211.33,-169.26,-125.15,-43.57,184.13,-195.80,-208.44,-50.92,-219.25,0.77,197.40,34.10,217.04,-188.92,46.79,9.37,-200.36,-181.13,-219.07,-203.97,57.20,197.94,-168.86,219.95,-14.04,-219.45,151.95,-62.44,178.25,-167.39,-217.80,-218.71,170.76,-190.26,80.78,-145.27,-164.01,190.25,-200.49,-213.89,-55.33,65.24,219.66,104.90,-165.58,-189.30,190.13,205.47,-215.31,185.87,62.48,-36.92,-125.61,60.73,82.43,206.54,-144.78,51.71,-159.87,202.35,51.72,155.53,-208.68,-57.12,77.21,42.72,-168.32,-104.48,-188.33,-20.34,213.60,-216.88,211.87,42.52,69.98,8.68,128.16,86.82,42.58,-86.74,-57.07,176.75,189.97,206.30
88.02,14.74,204.90,-110.57,-71.75,190.88,-11.73,184.72,-190.38,92.07,219.95,215.51,209.78,135.60,218.98,-219.79,219.97,-126.46,-73.30,14.53,209.27,-215.26,-219.60,-105.30,-206.81,58.46,164.99,-24.12,200.01,-211.88,101.56,-48.63,-169.50,-142.02,-216.70,-218.46,-0.54,165.81,-125.95,211.06,-71.16,-215.83,104.88,-4.90,205.84,-198.98,-202.02,-204.82,128.39,-154.62,24.26,-183.53,-119.80,212.57,-169.70,-219.91,2.47,118.08,215.19,151.96,-121.77,-153.25,154.42,218.90,-195.92,148.48,115.64,21.28,-168.60,114.08,26.02,179.42,-96.24,106.00,-193.92,172.60,106.01,109.26,-183.10,-110.86,128.56,97.85,-199.59,-50.02,-211.57,37.85,192.29,-199.59,219.99,97.67,12.81,66.05,76.75,136.81,-15.54,-30.65,0.68,204.93,212.43,179.03
32.03,-43.37,218.74,-56.79,-123.80,212.89,-68.96,209.60,-154.79,141.27,213.48,219.56,185.05,85.40,205.74,-214.63,213.20,-74.80,-16.30,71.62,219.75,-219.64,-215.38,-152.29,-179.88,112.06,121.03,-80.65,168.96,-219.99,149.20,-103.22,-126.76,-92.96,-199.16,-217.63,-58.24,122.06,-74.21,187.38,-123.28,-197.09,50.46,52.98,219.00,-216.63,-172.09,-176.58,77.02,-108.14,-33.96,-208.93,-67.19,220.00,-127.02,-210.51,60.10,162.65,195.65,188.38,-69.43,-106.47,107.90,216.99,-162.79,100.69,160.69,77.99,-199.77,159.44,-32.21,139.73,-40.96,152.87,-214.39,130.76,152.88,55.33,-144.68,-156.84,170.90,146.12,-216.88,7.95,-219.98,93.39,157.51,-168.32,212.71,145.97,-45.27,118.80,19.96,177.22,-72.57,27.58,58.37,218.75,220.00,139.21
-26.19,-98.44,217.25,0.97,-167.18,219.99,-121.36,219.79,-108.35,180.57,192.05,208.23,147.34,29.21,178.09,-194.45,191.49,-17.89,41.83,123.69,214.82,-208.62,-196.07,-188.61,-140.35,157.81,68.59,-131.53,126.07,-212.70,186.40,-150.58,-75.15,-37.39,-167.65,-201.55,-111.86,69.76,-17.27,150.57,-166.77,-164.54,-7.49,107.15,216.82,-219.10,-130.10,-135.96,20.25,-54.08,-89.80,-219.69,-9.87,212.01,-75.44,-186.36,113.53,195.82,162.39,211.59,-12.22,-52.23,53.82,199.88,-118.26,45.84,194.49,129.23,-216.95,193.63,-88.18,90.24,17.18,189.03,-219.83,79.76,189.03,-2.48,-96.13,-191.82,201.26,184.15,-218.97,65.35,-212.98,142.38,111.69,-125.26,190.52,184.04,-100.17,163.22,-38.22,205.22,-124.52,83.88,111.98,217.24,212.16,89.63
-82.59,-146.61,200.54,58.65,-198.85,211.67,-165.25,214.59,-54.31,207.22,157.16,182.31,99.32,-29.02,137.97,-160.63,156.36,40.26,97.03,167.09,194.85,-182.99,-163.02,-211.72,-90.98,192.50,11.34,-173.19,74.35,-190.50,210.53,-187.39,-18.26,20.80,-124.41,-171.36,-157.65,12.58,40.88,103.21,-198.58,-120.46,-64.91,153.81,199.45,-206.22,-79.00,-85.82,-37.94,3.76,-139.35,-215.06,48.14,189.16,-18.57,-149.16,158.99,215.27,117.76,219.98,45.84,5.67,-4.04,168.76,-65.45,-12.22,214.65,171.42,-218.93,214.25,-137.97,34.44,74.13,211.94,-209.87,23.17,211.94,-60.11,-40.84,-213.37,217.52,209.28,-205.72,118.18,-191.06,181.39,58.04,-73.42,154.98,209.22,-148.05,196.20,-93.72,218.83,-167.75,134.31,157.74,200.51,189.45,33.78
-133.20,-184.51,169.77,112.23,-216.58,188.52,-197.57,194.34,3.53,219.35,111.26,143.61,44.33,-85.23,88.17,-115.56,110.28,95.60,145.44,198.79,161.22,-144.54,-118.55,-219.99,-35.24,213.70,-46.70,-202.72,17.42,-154.95,219.91,-211.06,39.90,77.54,-72.44,-129.15,-192.39,-45.49,96.17,48.62,-216.47,-67.93,-117.79,189.69,168.10,-178.89,-22.36,-29.66,-93.47,61.35,-179.14,-195.35,102.78,153.06,39.60,-101.50,193.32,219.63,64.88,212.96,100.69,63.18,-61.61,125.82,-8.04,-69.43,219.78,201.59,-205.57,219.86,-178.10,-23.78,125.88,220.00,-185.21,-35.04,220.00,-113.53,17.31,-219.96,218.54,219.75,-178.05,162.73,-155.75,207.70,0.33,-16.43,108.58,219.74,-185.56,215.44,-142.66,217.11,-199.22,175.32,192.45,169.73,153.47,-24.44
-174.47,-209.48,127.11,157.95,-219.13,152.16,-216.04,160.48,61.12,216.11,57.56,94.85,-13.76,-135.46,32.20,-62.40,56.46,144.24,183.65,216.55,116.30,-95.96,-65.77,-212.85,22.97,219.93,-101.47,-218.04,-40.73,-108.54,213.88,-219.95,95.27,128.84,-15.40,-77.90,-213.65,-100.37,144.71,-9.38,-219.19,-10.65,-162.42,212.28,124.98,-139.03,35.85,28.57,-142.45,114.63,-206.37,-161.96,150.21,106.24,94.99,-46.73,214.10,208.61,7.45,191.02,148.48,116.26,-114.86,74.06,49.92,-121.77,209.51,217.64,-177.80,210.06,-205.75,-80.33,168.81,212.64,-147.57,-90.80,212.64,-158.99,74.25,-211.14,204.25,214.82,-137.91,195.87,-109.52,219.45,-57.40,41.71,54.57,214.86,-210.07,219.58,-181.61,200.18,-216.73,204.05,213.68,127.06,106.73,-80.95
-203.52,-219.78,75.55,192.59,-206.33,105.14,-219.37,115.38,114.43,197.73,-0.16,39.44,-70.89,-176.19,-26.03,-4.86,-1.30,182.77,209.00,219.14,63.23,-40.65,-8.38,-190.79,79.57,210.75,-149.13,-218.09,-96.03,-54.53,192.87,-213.43,143.96,171.11,42.72,-21.19,-219.93,-148.22,183.12,-66.72,-206.55,47.38,-195.66,220.00,73.09,-89.42,91.54,84.80,-181.45,159.88,-219.14,-117.22,187.12,51.97,143.73,11.31,219.88,182.97,-50.50,155.69,185.87,161.19,-160.07,17.12,104.39,-165.58,184.56,218.44,-137.58,185.54,-218.98,-131.25,199.91,190.39,-99.58,-140.19,190.38,-193.32,125.98,-187.53,175.64,194.83,-88.10,215.29,-55.62,215.83,-111.11,96.92,-3.26,194.93,-219.86,208.34,-207.82,169.22,-219.05,218.48,219.93,75.49,52.52,-131.79
-218.31,-214.67,18.69,213.75,-179.08,50.76,-207.34,62.19,159.72,165.49,-57.88,-18.73,-123.05,-204.59,-82.43,53.02,-58.98,208.50,219.70,206.38,5.72,17.50,49.59,-155.37,130.60,186.80,-186.34,-202.85,-144.60,3.30,158.34,-191.95,182.57,201.40,97.85,37.01,-210.81,-185.68,208.70,-119.39,-179.44,102.08,-215.20,212.30,16.09,-33.55,140.82,135.09,-207.73,193.93,-216.56,-64.27,210.92,-5.94,182.39,68.56,210.25,144.51,-104.91,109.45,210.24,194.83,-194.06,-41.03,151.54,-197.78,146.67,203.94,-87.71,148.03,-216.86,-172.98,217.00,154.79,-44.63,-179.77,154.79,-214.10,168.89,-150.78,134.73,161.20,-32.13,219.63,2.17,197.08,-157.04,145.34,-60.86,161.33,-214.24,182.50,-219.48,126.41,-206.03,217.60,210.77,18.63,-5.38,-173.39
-217.80,-194.52,-39.48,219.92,-139.27,-7.19,-180.77,4.64,193.82,121.66,-111.54,-75.58,-166.59,-218.64,-133.06,107.18,-112.52,219.61,215.01,179.16,-52.18,74.43,104.09,-109.06,172.48,149.76,-210.50,-173.40,-183.04,60.90,112.72,-157.03,208.38,217.57,146.12,92.61,-186.92,-210.14,219.65,-163.69,-139.76,149.64,-219.65,189.73,-42.04,24.67,180.24,175.92,-219.46,214.39,-198.80,-6.82,219.94,-63.43,208.28,121.00,185.89,95.93,-151.97,55.55,219.88,214.81,-214.45,-96.30,188.08,-216.13,98.51,175.15,-31.70,100.14,-199.56,-202.58,218.89,108.35,13.46,-206.74,108.35,-219.88,199.96,-103.46,84.38,116.27,26.10,208.57,59.82,164.53,-191.96,183.58,-114.20,116.44,-193.61,143.87,-215.76,74.73,-178.57,201.48,186.85,-39.54,-62.89,-202.84
